Order_ID,Order_Date,Sales_Channel,Product_Category,Sales,Profit
ORD-1967,2025-11-30,Online,Accessories,273.96,53.58
ORD-0789,2025-12-01,Online,Apperal,334.06,57.08
ORD-1425,2025-12-01,Online,Accessories,248.17,72.43
ORD-1891,2025-12-01,Online,Accessories,170.74,29.66
ORD-1656,2025-12-01,Retail,Footwear,219.91,74.18
ORD-0796,2025-12-01,Online,Footwear,261.3,51.27
ORD-2359,2025-12-02,Retail,Apperal,378.16,66.9
ORD-2108,2025-12-02,Online,Apperal,95.49,42.21
ORD-1598,2025-12-02,Online,Footwear,458.36,184.55
ORD-0490,2025-12-02,Retail,Footwear,253.38,56.22
ORD-2710,2025-12-02,Online,Footwear,597.42,147.04
ORD-2005,2025-12-02,Retail,Accessories,433.14,144.93
ORD-2546,2025-12-03,Retail,Apperal,475.02,64.63
ORD-0857,2025-12-03,Online,Accessories,140.2,48.01
ORD-0255,2025-12-04,Online,Accessories,363.57,139.94
ORD-0089,2025-12-04,Online,Accessories,178.65,25.28
ORD-0298,2025-12-04,Online,Accessories,421.79,108.35
ORD-1768,2025-12-04,Retail,Apperal,503.28,60.13
ORD-2455,2025-12-04,Retail,Accessories,54.24,12.79
ORD-1401,2025-12-05,Retail,Footwear,334.01,100.08
ORD-0614,2025-12-05,Retail,Accessories,144.97,39.18
ORD-0058,2025-12-06,Online,Footwear,260.5,68.95
ORD-1485,2025-12-06,Retail,Footwear,393.14,43.91
ORD-0166,2025-12-06,Retail,Accessories,509.42,76.56
ORD-2008,2025-12-07,Online,Accessories,454.03,88.71
ORD-0473,2025-12-07,Retail,Footwear,145.41,42.42
ORD-2311,2025-12-07,Online,Apperal,196.06,36.91
ORD-2324,2025-12-08,Retail,Apperal,436.74,196.27
ORD-0618,2025-12-08,Retail,Apperal,119.26,44.37
ORD-0408,2025-12-08,Online,Footwear,93.58,34.21
ORD-1319,2025-12-08,Online,Footwear,401.06,71.53
ORD-2802,2025-12-08,Retail,Apperal,77.81,17.54
ORD-0555,2025-12-08,Retail,Accessories,67.3,11.16
ORD-2253,2025-12-08,Online,Accessories,424.81,51.99
ORD-1180,2025-12-08,Online,Apperal,148.54,20.89
ORD-2100,2025-12-09,Retail,Accessories,178.17,48.08
ORD-1759,2025-12-10,Online,Apperal,44.65,7.12
ORD-0021,2025-12-10,Retail,Footwear,561.82,179.06
ORD-1511,2025-12-10,Online,Footwear,191.29,40.53
ORD-2067,2025-12-10,Retail,Footwear,544.79,167.6
ORD-2889,2025-12-10,Retail,Footwear,558.49,200.38
ORD-0100,2025-12-10,Online,Accessories,198.81,38.0
ORD-1502,2025-12-10,Retail,Apperal,372.58,46.56
ORD-2135,2025-12-11,Retail,Footwear,470.54,134.92
ORD-2029,2025-12-11,Retail,Apperal,102.5,15.2
ORD-2612,2025-12-11,Retail,Accessories,372.65,98.31
ORD-1607,2025-12-11,Retail,Apperal,126.25,44.0
ORD-2393,2025-12-11,Online,Accessories,294.93,77.81
ORD-1103,2025-12-12,Retail,Footwear,231.74,80.16
ORD-0842,2025-12-12,Retail,Footwear,42.81,6.77
ORD-0435,2025-12-12,Online,Apperal,328.94,68.56
ORD-0056,2025-12-12,Online,Apperal,313.33,111.12
ORD-0264,2025-12-12,Online,Footwear,586.13,258.75
ORD-0247,2025-12-12,Online,Footwear,412.66,93.99
ORD-1131,2025-12-12,Retail,Apperal,262.38,56.41
ORD-1156,2025-12-13,Online,Apperal,40.21,14.74
ORD-0649,2025-12-14,Retail,Accessories,168.14,42.34
ORD-0694,2025-12-14,Retail,Apperal,565.81,195.27
ORD-0170,2025-12-14,Online,Accessories,308.35,103.92
ORD-2286,2025-12-14,Online,Accessories,317.33,140.49
ORD-0762,2025-12-14,Online,Accessories,498.02,170.87
ORD-1455,2025-12-15,Retail,Apperal,223.09,75.39
ORD-1016,2025-12-15,Online,Footwear,190.53,84.8
ORD-2775,2025-12-15,Online,Apperal,502.78,206.42
ORD-1587,2025-12-15,Retail,Accessories,488.43,195.22
ORD-0244,2025-12-15,Online,Apperal,358.0,81.69
ORD-1224,2025-12-15,Online,Footwear,43.87,6.61
ORD-1742,2025-12-15,Retail,Apperal,424.76,61.83
ORD-0350,2025-12-15,Online,Apperal,319.83,46.78
ORD-2537,2025-12-16,Retail,Footwear,347.14,67.06
ORD-0939,2025-12-16,Retail,Accessories,570.48,229.01
ORD-0853,2025-12-16,Retail,Accessories,554.99,237.61
ORD-0422,2025-12-16,Retail,Apperal,51.84,12.61
ORD-0937,2025-12-16,Retail,Apperal,388.27,141.42
ORD-2136,2025-12-16,Online,Footwear,99.58,38.66
ORD-2734,2025-12-16,Retail,Apperal,347.31,110.65
ORD-2139,2025-12-17,Online,Apperal,420.25,154.31
ORD-2569,2025-12-17,Online,Apperal,251.18,70.39
ORD-2538,2025-12-18,Online,Apperal,171.63,53.4
ORD-2011,2025-12-18,Online,Apperal,471.55,65.98
ORD-1862,2025-12-18,Online,Apperal,425.49,130.3
ORD-2231,2025-12-19,Online,Apperal,69.99,20.16
ORD-2235,2025-12-19,Online,Footwear,516.25,77.88
ORD-1871,2025-12-19,Retail,Footwear,195.24,86.33
ORD-2986,2025-12-19,Online,Accessories,121.38,19.51
ORD-2631,2025-12-19,Online,Accessories,152.45,50.28
ORD-1601,2025-12-19,Retail,Accessories,522.79,156.47
ORD-2259,2025-12-20,Retail,Apperal,357.39,98.38
ORD-2863,2025-12-20,Retail,Accessories,211.76,91.21
ORD-0397,2025-12-20,Retail,Apperal,237.4,68.13
ORD-1309,2025-12-22,Retail,Apperal,61.83,27.38
ORD-1610,2025-12-22,Online,Accessories,286.15,76.21
ORD-1115,2025-12-22,Online,Apperal,386.74,101.28
ORD-1851,2025-12-22,Retail,Footwear,272.02,42.26
ORD-1628,2025-12-22,Online,Accessories,137.98,55.23
ORD-2780,2025-12-22,Online,Footwear,346.07,137.3
ORD-1553,2025-12-23,Online,Accessories,107.62,22.42
ORD-0478,2025-12-23,Online,Footwear,126.59,21.89
ORD-2012,2025-12-24,Online,Apperal,342.53,75.93
ORD-0688,2025-12-24,Online,Apperal,57.5,20.99
ORD-1816,2025-12-25,Retail,Accessories,205.19,55.3
ORD-0181,2025-12-25,Retail,Footwear,48.34,9.21
ORD-2416,2025-12-25,Retail,Footwear,366.06,48.04
ORD-1484,2025-12-25,Retail,Apperal,168.67,26.73
ORD-1293,2025-12-25,Online,Accessories,470.86,199.62
ORD-1641,2025-12-26,Online,Accessories,119.53,30.01
ORD-1184,2025-12-26,Online,Accessories,219.21,32.84
ORD-0820,2025-12-26,Online,Apperal,119.25,25.28
ORD-2549,2025-12-26,Online,Apperal,248.07,75.41
ORD-2602,2025-12-26,Online,Footwear,580.55,246.25
ORD-1176,2025-12-27,Retail,Footwear,501.4,87.7
ORD-1944,2025-12-27,Retail,Footwear,315.39,139.41
ORD-0646,2025-12-27,Retail,Apperal,438.44,135.51
ORD-2037,2025-12-27,Online,Accessories,547.66,127.0
ORD-2310,2025-12-27,Online,Accessories,192.12,57.02
ORD-2647,2025-12-28,Retail,Accessories,465.46,163.47
ORD-2156,2025-12-28,Retail,Accessories,70.88,16.74
ORD-1335,2025-12-29,Retail,Accessories,575.17,239.72
ORD-0883,2025-12-29,Online,Apperal,460.01,149.28
ORD-1605,2025-12-29,Online,Apperal,229.68,33.18
ORD-1105,2025-12-29,Online,Accessories,363.87,70.4
ORD-1623,2025-12-29,Retail,Apperal,110.99,11.32
ORD-2103,2025-12-30,Online,Apperal,256.5,55.77
ORD-1450,2025-12-30,Online,Accessories,179.43,35.95
ORD-2292,2025-12-30,Retail,Apperal,65.75,8.9
ORD-2791,2025-12-30,Retail,Footwear,284.61,113.09
ORD-1276,2025-12-30,Online,Accessories,575.18,167.33
ORD-1878,2025-12-30,Online,Footwear,327.08,41.87
ORD-0322,2025-12-31,Retail,Accessories,432.07,151.5
ORD-0875,2025-12-31,Retail,Footwear,547.35,104.0
ORD-1645,2025-12-31,Online,Accessories,254.17,26.33
ORD-2064,2025-12-31,Online,Apperal,25.03,7.88
ORD-1364,2025-12-31,Retail,Apperal,320.48,77.02
ORD-0617,2025-12-31,Retail,Accessories,372.16,58.76
ORD-1525,2026-01-01,Retail,Apperal,438.2,46.36
ORD-2524,2026-01-01,Retail,Footwear,330.18,56.6
ORD-2966,2026-01-01,Online,Apperal,155.53,37.4
ORD-1769,2026-01-01,Online,Footwear,588.77,84.42
ORD-1963,2026-01-02,Retail,Apperal,254.45,81.32
ORD-2641,2026-01-02,Online,Apperal,533.63,195.62
ORD-0571,2026-01-02,Retail,Accessories,563.2,230.33
ORD-0060,2026-01-02,Online,Apperal,468.45,108.49
ORD-2544,2026-01-03,Online,Accessories,151.09,55.22
ORD-0546,2026-01-04,Online,Apperal,221.84,29.89
ORD-0916,2026-01-04,Online,Accessories,584.5,217.06
ORD-0654,2026-01-04,Online,Accessories,486.9,176.32
ORD-2561,2026-01-05,Retail,Accessories,343.52,97.03
ORD-1820,2026-01-05,Retail,Apperal,559.33,224.2
ORD-0426,2026-01-05,Online,Apperal,429.76,66.93
ORD-1339,2026-01-06,Online,Apperal,180.47,57.66
ORD-2847,2026-01-06,Retail,Accessories,63.31,17.48
ORD-1894,2026-01-06,Online,Apperal,492.43,193.45
ORD-1204,2026-01-06,Retail,Accessories,544.28,76.27
ORD-1137,2026-01-06,Online,Apperal,74.22,14.52
ORD-1435,2026-01-07,Online,Accessories,468.92,66.96
ORD-2996,2026-01-07,Online,Accessories,458.71,78.95
ORD-0345,2026-01-08,Retail,Accessories,378.15,143.5
ORD-0681,2026-01-08,Online,Footwear,91.3,40.65
ORD-0691,2026-01-08,Retail,Footwear,157.2,54.54
ORD-0015,2026-01-08,Retail,Apperal,409.71,122.3
ORD-2118,2026-01-08,Retail,Footwear,424.91,50.37
ORD-0818,2026-01-09,Online,Accessories,393.58,130.51
ORD-0192,2026-01-09,Online,Footwear,593.88,169.99
ORD-1406,2026-01-09,Retail,Footwear,390.22,133.26
ORD-2566,2026-01-09,Retail,Apperal,505.45,126.12
ORD-2215,2026-01-09,Online,Footwear,203.6,76.89
ORD-0722,2026-01-09,Retail,Footwear,378.36,151.1
ORD-2006,2026-01-10,Retail,Footwear,571.59,149.89
ORD-1912,2026-01-10,Online,Footwear,438.75,127.34
ORD-0317,2026-01-10,Online,Footwear,392.58,134.58
ORD-1492,2026-01-11,Online,Accessories,571.47,214.31
ORD-0530,2026-01-11,Retail,Footwear,492.08,147.23
ORD-2906,2026-01-11,Online,Footwear,411.53,77.85
ORD-2154,2026-01-11,Retail,Footwear,336.18,104.39
ORD-1007,2026-01-11,Retail,Apperal,472.56,175.55
ORD-2680,2026-01-12,Retail,Footwear,413.59,49.01
ORD-0176,2026-01-12,Online,Accessories,392.65,155.48
ORD-0927,2026-01-12,Online,Footwear,98.2,10.61
ORD-1482,2026-01-12,Online,Apperal,259.61,97.62
ORD-1121,2026-01-13,Retail,Footwear,216.45,35.82
ORD-1315,2026-01-13,Online,Accessories,393.41,161.88
ORD-1745,2026-01-13,Online,Accessories,398.22,127.45
ORD-2558,2026-01-13,Online,Footwear,38.79,14.03
ORD-2166,2026-01-13,Retail,Apperal,152.36,15.85
ORD-1023,2026-01-14,Online,Footwear,199.64,52.75
ORD-0112,2026-01-14,Online,Apperal,297.23,90.13
ORD-2926,2026-01-14,Retail,Accessories,591.49,166.45
ORD-0093,2026-01-15,Online,Footwear,350.3,111.35
ORD-1506,2026-01-15,Online,Accessories,419.88,103.47
ORD-2417,2026-01-15,Online,Accessories,132.37,16.88
ORD-1218,2026-01-15,Retail,Footwear,343.83,54.83
ORD-0498,2026-01-15,Retail,Apperal,350.37,70.69
ORD-1917,2026-01-16,Online,Apperal,108.54,34.54
ORD-2689,2026-01-16,Retail,Accessories,169.82,34.68
ORD-1256,2026-01-16,Retail,Accessories,268.48,45.58
ORD-2250,2026-01-16,Online,Accessories,527.34,105.3
ORD-2912,2026-01-16,Online,Accessories,223.25,74.99
ORD-2361,2026-01-16,Online,Apperal,542.07,194.38
ORD-2053,2026-01-16,Retail,Footwear,158.32,17.94
ORD-1681,2026-01-16,Online,Footwear,419.82,188.16
ORD-2553,2026-01-17,Online,Apperal,570.13,115.75
ORD-2989,2026-01-17,Online,Footwear,430.04,56.74
ORD-2395,2026-01-17,Online,Footwear,329.43,81.98
ORD-1709,2026-01-17,Online,Apperal,439.24,162.56
ORD-1879,2026-01-17,Retail,Footwear,441.82,81.66
ORD-2902,2026-01-18,Online,Footwear,112.49,11.39
ORD-1829,2026-01-18,Online,Footwear,28.06,3.29
ORD-2002,2026-01-19,Online,Accessories,578.01,244.56
ORD-0568,2026-01-19,Online,Footwear,531.64,65.88
ORD-2848,2026-01-19,Retail,Accessories,586.25,248.67
ORD-0217,2026-01-20,Retail,Apperal,567.82,81.93
ORD-2152,2026-01-20,Online,Apperal,218.3,51.69
ORD-0737,2026-01-20,Online,Footwear,56.82,24.57
ORD-2513,2026-01-20,Online,Apperal,563.4,198.69
ORD-0175,2026-01-20,Online,Footwear,234.37,27.17
ORD-1264,2026-01-21,Retail,Accessories,216.61,83.64
ORD-0024,2026-01-21,Online,Accessories,150.96,42.53
ORD-0874,2026-01-21,Online,Apperal,286.81,98.81
ORD-1758,2026-01-21,Online,Apperal,279.68,49.18
ORD-0204,2026-01-21,Retail,Footwear,449.44,81.55
ORD-2439,2026-01-21,Online,Apperal,422.15,142.42
ORD-1152,2026-01-21,Retail,Apperal,451.77,92.62
ORD-2951,2026-01-21,Online,Accessories,590.19,255.37
ORD-0375,2026-01-21,Retail,Apperal,147.39,30.11
ORD-0205,2026-01-22,Retail,Accessories,133.75,36.38
ORD-2952,2026-01-22,Retail,Footwear,182.63,58.24
ORD-1741,2026-01-22,Online,Footwear,32.33,12.16
ORD-0648,2026-01-22,Online,Accessories,432.54,148.97
ORD-1717,2026-01-22,Retail,Footwear,354.76,37.0
ORD-0068,2026-01-23,Retail,Footwear,304.68,62.59
ORD-0051,2026-01-23,Online,Apperal,80.67,13.27
ORD-0775,2026-01-24,Online,Footwear,173.17,25.07
ORD-1486,2026-01-24,Retail,Apperal,529.56,124.45
ORD-1834,2026-01-25,Online,Accessories,514.6,223.29
ORD-0712,2026-01-25,Retail,Accessories,287.0,125.78
ORD-2382,2026-01-25,Retail,Footwear,291.61,129.44
ORD-0070,2026-01-25,Retail,Footwear,126.44,51.97
ORD-1052,2026-01-26,Retail,Apperal,190.69,56.08
ORD-1223,2026-01-26,Retail,Apperal,491.42,211.9
ORD-2530,2026-01-26,Online,Apperal,154.31,40.01
ORD-1424,2026-01-26,Online,Apperal,239.85,103.32
ORD-2898,2026-01-26,Online,Footwear,41.4,16.7
ORD-0308,2026-01-27,Retail,Accessories,289.56,37.36
ORD-0962,2026-01-27,Retail,Apperal,404.92,96.05
ORD-2368,2026-01-27,Online,Apperal,49.95,8.62
ORD-1779,2026-01-27,Online,Footwear,473.8,160.34
ORD-0108,2026-01-27,Retail,Accessories,279.38,60.27
ORD-0136,2026-01-28,Online,Accessories,280.58,36.31
ORD-0439,2026-01-28,Online,Apperal,90.2,11.89
ORD-2485,2026-01-28,Online,Footwear,143.09,57.69
ORD-0607,2026-01-28,Online,Footwear,328.29,74.67
ORD-0377,2026-01-28,Online,Apperal,337.15,38.11
ORD-2667,2026-01-28,Retail,Apperal,170.39,34.5
ORD-0905,2026-01-29,Online,Accessories,326.55,127.65
ORD-1621,2026-01-29,Online,Apperal,322.01,123.95
ORD-0535,2026-01-29,Retail,Accessories,299.27,76.66
ORD-1569,2026-01-30,Retail,Footwear,176.69,65.42
ORD-1761,2026-01-30,Online,Accessories,491.0,172.53
ORD-1937,2026-01-30,Online,Apperal,555.44,240.68
ORD-2462,2026-01-30,Retail,Footwear,487.42,93.71
ORD-0561,2026-01-31,Online,Apperal,78.85,20.01
ORD-1106,2026-01-31,Online,Accessories,326.96,83.06
ORD-1268,2026-01-31,Online,Apperal,76.54,12.2
ORD-0575,2026-01-31,Online,Apperal,222.79,79.0
ORD-0556,2026-02-01,Online,Accessories,55.72,11.14
ORD-1696,2026-02-01,Retail,Accessories,221.8,46.21
ORD-0510,2026-02-01,Retail,Accessories,590.57,135.19
ORD-2062,2026-02-01,Online,Accessories,439.51,153.8
ORD-2479,2026-02-01,Retail,Apperal,123.29,32.64
ORD-2598,2026-02-01,Retail,Accessories,290.84,37.7
ORD-1456,2026-02-01,Retail,Accessories,60.39,23.18
ORD-0305,2026-02-02,Retail,Footwear,406.65,55.41
ORD-0135,2026-02-02,Retail,Footwear,439.21,178.18
ORD-0588,2026-02-02,Online,Footwear,235.88,47.3
ORD-2111,2026-02-03,Online,Accessories,447.33,118.8
ORD-2528,2026-02-03,Retail,Footwear,118.09,19.24
ORD-1501,2026-02-03,Online,Accessories,36.73,5.16
ORD-2751,2026-02-03,Online,Footwear,369.48,160.88
ORD-2827,2026-02-03,Retail,Accessories,319.65,81.68
ORD-2345,2026-02-03,Online,Apperal,319.5,93.6
ORD-2410,2026-02-04,Online,Apperal,510.71,107.09
ORD-0392,2026-02-04,Online,Footwear,496.83,135.61
ORD-2759,2026-02-04,Online,Accessories,235.13,69.02
ORD-2808,2026-02-04,Retail,Accessories,84.25,32.53
ORD-2279,2026-02-04,Online,Footwear,346.94,84.63
ORD-0311,2026-02-05,Online,Apperal,38.25,15.98
ORD-1667,2026-02-05,Online,Accessories,540.09,208.68
ORD-1784,2026-02-05,Retail,Footwear,386.51,103.3
ORD-0231,2026-02-05,Retail,Accessories,121.85,30.76
ORD-1328,2026-02-05,Online,Apperal,91.13,28.95
ORD-1421,2026-02-05,Online,Apperal,253.88,65.43
ORD-0776,2026-02-05,Retail,Accessories,533.83,111.75
ORD-0804,2026-02-05,Retail,Footwear,521.51,128.87
ORD-2746,2026-02-05,Online,Footwear,125.39,41.73
ORD-2576,2026-02-06,Retail,Footwear,490.19,72.52
ORD-0075,2026-02-06,Online,Footwear,561.16,95.68
ORD-1436,2026-02-06,Online,Footwear,501.22,198.99
ORD-0673,2026-02-06,Retail,Apperal,563.69,136.96
ORD-1031,2026-02-06,Online,Apperal,482.17,188.63
ORD-0831,2026-02-07,Online,Apperal,538.92,218.92
ORD-0246,2026-02-07,Online,Apperal,543.02,169.54
ORD-0218,2026-02-07,Retail,Footwear,252.86,75.35
ORD-1876,2026-02-08,Online,Accessories,560.87,118.3
ORD-0280,2026-02-08,Online,Footwear,257.6,43.4
ORD-2696,2026-02-09,Online,Apperal,227.98,63.71
ORD-2661,2026-02-09,Retail,Apperal,336.86,97.67
ORD-2441,2026-02-09,Retail,Accessories,243.02,57.11
ORD-1130,2026-02-09,Retail,Footwear,383.08,159.21
ORD-2346,2026-02-09,Online,Accessories,232.08,72.38
ORD-0837,2026-02-09,Retail,Footwear,530.36,111.52
ORD-0738,2026-02-09,Online,Accessories,138.93,30.4
ORD-2322,2026-02-10,Retail,Footwear,50.63,5.17
ORD-2723,2026-02-10,Retail,Apperal,512.58,220.46
ORD-2298,2026-02-10,Retail,Apperal,340.72,85.88
ORD-1354,2026-02-10,Online,Apperal,398.8,141.23
ORD-1128,2026-02-11,Retail,Footwear,587.64,206.41
ORD-0147,2026-02-11,Retail,Accessories,209.41,49.1
ORD-0122,2026-02-11,Online,Accessories,52.06,22.83
ORD-2623,2026-02-11,Retail,Footwear,480.66,63.43
ORD-2106,2026-02-11,Online,Accessories,448.67,87.47
ORD-2315,2026-02-11,Retail,Apperal,25.52,4.17
ORD-0384,2026-02-12,Retail,Footwear,212.99,59.53
ORD-2799,2026-02-12,Retail,Footwear,372.84,92.93
ORD-2516,2026-02-12,Retail,Accessories,37.44,13.53
ORD-0689,2026-02-12,Retail,Apperal,84.45,11.93
ORD-0655,2026-02-13,Online,Accessories,540.95,204.46
ORD-0969,2026-02-14,Retail,Accessories,361.87,41.25
ORD-1025,2026-02-14,Online,Footwear,209.54,84.2
ORD-1837,2026-02-14,Online,Accessories,177.14,77.72
ORD-1068,2026-02-15,Online,Apperal,252.12,38.75
ORD-1090,2026-02-15,Online,Apperal,345.74,39.89
ORD-0184,2026-02-15,Retail,Footwear,196.1,35.79
ORD-1654,2026-02-16,Retail,Accessories,157.62,45.86
ORD-2638,2026-02-17,Online,Footwear,109.47,34.72
ORD-0529,2026-02-17,Online,Accessories,67.12,26.55
ORD-2582,2026-02-18,Retail,Footwear,124.25,50.56
ORD-2022,2026-02-18,Retail,Accessories,261.35,85.45
ORD-2801,2026-02-18,Retail,Footwear,330.85,82.71
ORD-0023,2026-02-18,Retail,Footwear,458.44,171.63
ORD-1649,2026-02-18,Online,Apperal,344.84,63.39
ORD-1467,2026-02-18,Online,Apperal,512.23,135.99
ORD-0628,2026-02-19,Retail,Apperal,420.67,131.32
ORD-0679,2026-02-19,Online,Apperal,592.15,73.06
ORD-0259,2026-02-19,Online,Footwear,592.58,111.98
ORD-1471,2026-02-20,Online,Footwear,450.68,182.74
ORD-1818,2026-02-20,Online,Apperal,249.29,36.18
ORD-0225,2026-02-20,Retail,Apperal,431.32,121.78
ORD-2504,2026-02-20,Online,Footwear,526.52,221.21
ORD-2078,2026-02-21,Online,Accessories,279.69,105.55
ORD-0505,2026-02-21,Online,Accessories,543.18,93.92
ORD-1237,2026-02-22,Retail,Accessories,492.3,181.76
ORD-0521,2026-02-22,Retail,Apperal,119.71,20.96
ORD-1155,2026-02-22,Retail,Apperal,253.9,97.97
ORD-2678,2026-02-22,Retail,Accessories,140.01,16.85
ORD-1892,2026-02-22,Online,Footwear,67.69,21.56
ORD-0110,2026-02-23,Online,Apperal,337.73,89.77
ORD-1542,2026-02-23,Online,Accessories,346.33,77.71
ORD-2321,2026-02-23,Online,Accessories,298.65,42.53
ORD-1000,2026-02-23,Online,Apperal,401.59,129.3
ORD-2200,2026-02-23,Online,Accessories,271.52,82.97
ORD-1063,2026-02-24,Retail,Apperal,163.57,21.55
ORD-0531,2026-02-24,Online,Apperal,457.64,107.01
ORD-1133,2026-02-24,Online,Footwear,169.79,18.46
ORD-0288,2026-02-24,Online,Accessories,281.85,105.64
ORD-1886,2026-02-24,Retail,Accessories,358.23,158.6
ORD-2128,2026-02-24,Retail,Accessories,389.28,145.0
ORD-2419,2026-02-24,Online,Footwear,225.08,97.02
ORD-2629,2026-02-25,Online,Apperal,307.82,49.44
ORD-0289,2026-02-26,Retail,Footwear,171.13,31.33
ORD-0785,2026-02-26,Online,Accessories,252.0,99.48
ORD-2421,2026-02-26,Retail,Accessories,217.13,41.22
ORD-2475,2026-02-26,Online,Footwear,164.1,48.13
ORD-1613,2026-02-26,Online,Apperal,249.88,79.51
ORD-0613,2026-02-26,Online,Footwear,550.9,204.74
ORD-1038,2026-02-26,Online,Footwear,97.83,20.9
ORD-2867,2026-02-27,Online,Footwear,283.97,118.71
ORD-2447,2026-02-27,Retail,Apperal,256.24,112.38
ORD-1931,2026-02-28,Retail,Apperal,355.94,128.97
ORD-1200,2026-02-28,Online,Apperal,278.71,32.43
ORD-2486,2026-03-01,Retail,Accessories,448.91,184.79
ORD-0919,2026-03-01,Online,Apperal,48.56,20.57
ORD-2237,2026-03-01,Online,Accessories,324.05,120.28
ORD-2850,2026-03-01,Online,Apperal,59.75,12.73
ORD-1778,2026-03-01,Online,Apperal,549.74,242.55
ORD-2771,2026-03-02,Retail,Apperal,444.52,102.8
ORD-1461,2026-03-02,Online,Apperal,291.54,94.41
ORD-2834,2026-03-02,Retail,Accessories,460.11,189.84
ORD-1620,2026-03-02,Online,Accessories,56.01,24.91
ORD-2928,2026-03-03,Online,Accessories,289.62,70.25
ORD-1997,2026-03-03,Retail,Accessories,536.25,119.13
ORD-2021,2026-03-03,Online,Footwear,447.0,118.82
ORD-2104,2026-03-03,Online,Accessories,536.92,69.17
ORD-0501,2026-03-03,Retail,Apperal,320.22,139.87
ORD-0062,2026-03-04,Online,Apperal,555.28,151.69
ORD-2242,2026-03-04,Retail,Apperal,315.47,48.4
ORD-1810,2026-03-04,Retail,Apperal,408.87,64.16
ORD-1999,2026-03-04,Online,Accessories,403.03,124.23
ORD-1490,2026-03-05,Online,Apperal,86.0,37.79
ORD-1196,2026-03-05,Retail,Footwear,309.62,133.6
ORD-2335,2026-03-05,Online,Footwear,406.31,101.05
ORD-1731,2026-03-06,Online,Footwear,302.06,89.78
ORD-1692,2026-03-06,Retail,Accessories,432.86,121.39
ORD-1139,2026-03-07,Online,Apperal,461.08,144.92
ORD-0472,2026-03-08,Online,Accessories,594.38,205.1
ORD-2732,2026-03-08,Retail,Footwear,301.8,52.14
ORD-1498,2026-03-08,Retail,Accessories,128.5,25.18
ORD-2198,2026-03-08,Retail,Accessories,533.69,234.44
ORD-2998,2026-03-10,Retail,Footwear,168.39,19.4
ORD-0790,2026-03-11,Online,Footwear,53.35,21.96
ORD-2586,2026-03-11,Online,Apperal,344.07,73.94
ORD-1386,2026-03-11,Online,Footwear,190.56,41.41
ORD-0460,2026-03-11,Online,Footwear,94.09,27.65
ORD-1189,2026-03-11,Retail,Accessories,41.77,10.97
ORD-0964,2026-03-11,Online,Footwear,444.57,131.59
ORD-2884,2026-03-11,Online,Footwear,395.22,173.09
ORD-2515,2026-03-11,Retail,Apperal,276.72,67.57
ORD-0783,2026-03-11,Online,Accessories,99.95,26.57
ORD-2924,2026-03-12,Retail,Accessories,25.54,7.56
ORD-2474,2026-03-12,Online,Footwear,222.29,56.34
ORD-2362,2026-03-12,Online,Accessories,383.66,66.77
ORD-1143,2026-03-12,Online,Accessories,402.84,135.34
ORD-2527,2026-03-12,Retail,Apperal,190.21,45.29
ORD-2618,2026-03-12,Retail,Footwear,43.96,13.36
ORD-0002,2026-03-12,Retail,Footwear,302.15,117.05
ORD-1624,2026-03-13,Online,Apperal,84.71,9.74
ORD-0743,2026-03-13,Online,Apperal,136.39,15.49
ORD-0929,2026-03-13,Retail,Footwear,577.15,189.95
ORD-2679,2026-03-13,Online,Apperal,100.23,34.45
ORD-0324,2026-03-14,Retail,Apperal,172.21,58.03
ORD-0769,2026-03-14,Retail,Accessories,485.94,190.52
ORD-0227,2026-03-15,Online,Apperal,214.36,64.83
ORD-2186,2026-03-15,Retail,Apperal,227.03,79.89
ORD-1480,2026-03-16,Online,Footwear,113.94,43.52
ORD-1508,2026-03-16,Retail,Footwear,152.36,63.8
ORD-1710,2026-03-16,Online,Apperal,319.13,134.62
ORD-1066,2026-03-17,Online,Footwear,234.77,76.07
ORD-2208,2026-03-17,Online,Footwear,465.33,207.06
ORD-0959,2026-03-17,Retail,Footwear,147.94,34.55
ORD-0672,2026-03-17,Retail,Apperal,25.41,5.57
ORD-2820,2026-03-17,Online,Accessories,405.27,147.72
ORD-1300,2026-03-18,Retail,Footwear,31.63,9.03
ORD-0200,2026-03-18,Online,Accessories,429.15,47.22
ORD-2264,2026-03-18,Retail,Accessories,177.94,45.9
ORD-2535,2026-03-18,Online,Apperal,393.96,113.75
ORD-0485,2026-03-18,Online,Apperal,218.46,79.06
ORD-1437,2026-03-19,Retail,Footwear,123.05,30.14
ORD-1227,2026-03-19,Online,Footwear,502.27,119.27
ORD-0925,2026-03-19,Retail,Accessories,525.36,127.25
ORD-0413,2026-03-20,Online,Footwear,478.7,103.27
ORD-2147,2026-03-21,Online,Footwear,203.12,86.0
ORD-1868,2026-03-21,Retail,Footwear,142.14,21.95
ORD-0562,2026-03-21,Online,Footwear,466.65,95.31
ORD-0629,2026-03-21,Retail,Accessories,98.71,29.14
ORD-2849,2026-03-21,Online,Footwear,575.27,221.62
ORD-2273,2026-03-22,Retail,Accessories,30.32,9.4
ORD-0758,2026-03-22,Online,Footwear,287.91,36.93
ORD-0938,2026-03-22,Online,Apperal,172.84,22.67
ORD-2916,2026-03-23,Retail,Accessories,82.35,32.09
